participant_id,level,sub,attempt_idx,success,failures_used,a,b,c,theta
P590,3,3,1,1,0,1.62286811835918,-2.51939703992102,0.0,0.251599488310852
P590,4,1,1,1,0,1.8657258177397,-1.80481972884625,0.0,0.251599488310852
P590,4,2,1,1,0,1.8657258177397,-1.80481972884625,0.0,0.251599488310852
P590,4,3,1,1,0,1.8657258177397,-1.80481972884625,0.0,0.251599488310852
P590,5,1,1,1,0,2.10984433229192,-1.2208666336445,0.0,0.251599488310852
P590,5,2,1,1,0,2.10984433229192,-1.2208666336445,0.0,0.251599488310852
P590,5,3,1,1,0,2.10984433229192,-1.2208666336445,0.0,0.251599488310852
P590,6,1,1,1,0,2.57547722404081,-1.06660843663883,0.0,0.251599488310852
P590,6,2,1,1,0,2.57547722404081,-1.06660843663883,0.0,0.251599488310852
P590,6,3,1,1,0,2.57547722404081,-1.06660843663883,0.0,0.251599488310852
P590,7,1,1,1,0,2.49705209633582,-0.810631129810022,0.0,0.251599488310852
P590,7,2,1,1,0,2.49705209633582,-0.810631129810022,0.0,0.251599488310852
P590,7,3,1,1,0,2.49705209633582,-0.810631129810022,0.0,0.251599488310852
P590,8,1,1,1,0,2.83974491578694,-0.695732139736016,0.0,0.251599488310852
P590,8,2,1,1,0,2.83974491578694,-0.695732139736016,0.0,0.251599488310852
P590,8,3,1,1,0,2.83974491578694,-0.695732139736016,0.0,0.251599488310852
P590,9,1,1,1,0,2.81370429197531,-0.571760959684828,0.0,0.251599488310852
P590,9,2,1,1,0,2.81370429197531,-0.571760959684828,0.0,0.251599488310852
P590,9,3,1,1,0,2.81370429197531,-0.571760959684828,0.0,0.251599488310852
P590,10,1,1,1,0,3.07268699153996,0.0688790090424727,0.0,0.251599488310852
P590,10,2,1,0,0,3.07268699153996,0.0688790090424727,0.0,0.251599488310852
P590,10,2,2,1,1,3.07268699153996,0.0688790090424727,0.0,0.251599488310852
P590,10,3,1,0,1,3.07268699153996,0.0688790090424727,0.0,0.251599488310852
P590,10,3,2,0,2,3.07268699153996,0.0688790090424727,0.0,0.251599488310852
P590,10,3,3,1,3,3.07268699153996,0.0688790090424727,0.0,0.251599488310852
P590,11,1,1,0,3,2.8778338954287,0.469069252198673,0.0,0.251599488310852
P590,11,1,2,0,4,2.8778338954287,0.469069252198673,0.0,0.251599488310852
P591,1,1,1,1,0,2.53575463119548,-2.54373967878776,0.0,-1.42185930485144
P591,1,2,1,1,0,2.53575463119548,-2.54373967878776,0.0,-1.42185930485144
P591,1,3,1,1,0,2.53575463119548,-2.54373967878776,0.0,-1.42185930485144
P591,2,1,1,1,0,3.74584367045735,-2.54186778047907,0.0,-1.42185930485144
P591,2,2,1,1,0,3.74584367045735,-2.54186778047907,0.0,-1.42185930485144
P591,2,3,1,1,0,3.74584367045735,-2.54186778047907,0.0,-1.42185930485144
P591,3,1,1,1,0,1.62286811835918,-2.51939703992102,0.0,-1.42185930485144
P591,3,2,1,1,0,1.62286811835918,-2.51939703992102,0.0,-1.42185930485144
P591,3,3,1,1,0,1.62286811835918,-2.51939703992102,0.0,-1.42185930485144
P591,4,1,1,0,0,1.8657258177397,-1.80481972884625,0.0,-1.42185930485144
P591,4,1,2,1,1,1.8657258177397,-1.80481972884625,0.0,-1.42185930485144
P591,4,2,1,1,1,1.8657258177397,-1.80481972884625,0.0,-1.42185930485144
P591,4,3,1,1,1,1.8657258177397,-1.80481972884625,0.0,-1.42185930485144
P591,5,1,1,1,1,2.10984433229192,-1.2208666336445,0.0,-1.42185930485144
P591,5,2,1,1,1,2.10984433229192,-1.2208666336445,0.0,-1.42185930485144
P591,5,3,1,0,1,2.10984433229192,-1.2208666336445,0.0,-1.42185930485144
P591,5,3,2,1,2,2.10984433229192,-1.2208666336445,0.0,-1.42185930485144
P591,6,1,1,0,2,2.57547722404081,-1.06660843663883,0.0,-1.42185930485144
P591,6,1,2,0,3,2.57547722404081,-1.06660843663883,0.0,-1.42185930485144
P591,6,1,3,0,4,2.57547722404081,-1.06660843663883,0.0,-1.42185930485144
P592,1,1,1,1,0,2.53575463119548,-2.54373967878776,0.0,2.24182422459765
P592,1,2,1,1,0,2.53575463119548,-2.54373967878776,0.0,2.24182422459765
P592,1,3,1,1,0,2.53575463119548,-2.54373967878776,0.0,2.24182422459765
P592,2,1,1,1,0,3.74584367045735,-2.54186778047907,0.0,2.24182422459765
P592,2,2,1,1,0,3.74584367045735,-2.54186778047907,0.0,2.24182422459765
P592,2,3,1,1,0,3.74584367045735,-2.54186778047907,0.0,2.24182422459765
P592,3,1,1,1,0,1.62286811835918,-2.51939703992102,0.0,2.24182422459765
P592,3,2,1,1,0,1.62286811835918,-2.51939703992102,0.0,2.24182422459765
P592,3,3,1,1,0,1.62286811835918,-2.51939703992102,0.0,2.24182422459765
P592,4,1,1,1,0,1.8657258177397,-1.80481972884625,0.0,2.24182422459765
P592,4,2,1,1,0,1.8657258177397,-1.80481972884625,0.0,2.24182422459765
P592,4,3,1,1,0,1.8657258177397,-1.80481972884625,0.0,2.24182422459765
P592,5,1,1,1,0,2.10984433229192,-1.2208666336445,0.0,2.24182422459765
P592,5,2,1,1,0,2.10984433229192,-1.2208666336445,0.0,2.24182422459765
P592,5,3,1,1,0,2.10984433229192,-1.2208666336445,0.0,2.24182422459765
P592,6,1,1,1,0,2.57547722404081,-1.06660843663883,0.0,2.24182422459765
P592,6,2,1,1,0,2.57547722404081,-1.06660843663883,0.0,2.24182422459765
P592,6,3,1,1,0,2.57547722404081,-1.06660843663883,0.0,2.24182422459765
P592,7,1,1,1,0,2.49705209633582,-0.810631129810022,0.0,2.24182422459765
P592,7,2,1,1,0,2.49705209633582,-0.810631129810022,0.0,2.24182422459765
P592,7,3,1,1,0,2.49705209633582,-0.810631129810022,0.0,2.24182422459765
P592,8,1,1,1,0,2.83974491578694,-0.695732139736016,0.0,2.24182422459765
P592,8,2,1,1,0,2.83974491578694,-0.695732139736016,0.0,2.24182422459765
P592,8,3,1,1,0,2.83974491578694,-0.695732139736016,0.0,2.24182422459765
P592,9,1,1,1,0,2.81370429197531,-0.571760959684828,0.0,2.24182422459765
P592,9,2,1,1,0,2.81370429197531,-0.571760959684828,0.0,2.24182422459765
P592,9,3,1,1,0,2.81370429197531,-0.571760959684828,0.0,2.24182422459765
P592,10,1,1,1,0,3.07268699153996,0.0688790090424727,0.0,2.24182422459765
P592,10,2,1,1,0,3.07268699153996,0.0688790090424727,0.0,2.24182422459765
P592,10,3,1,1,0,3.07268699153996,0.0688790090424727,0.0,2.24182422459765
P592,11,1,1,1,0,2.8778338954287,0.469069252198673,0.0,2.24182422459765
P592,11,2,1,1,0,2.8778338954287,0.469069252198673,0.0,2.24182422459765
P592,11,3,1,1,0,2.8778338954287,0.469069252198673,0.0,2.24182422459765
P592,12,1,1,1,0,1.85023453011675,0.439027781732682,0.0,2.24182422459765
P592,12,2,1,1,0,1.85023453011675,0.439027781732682,0.0,2.24182422459765
P592,12,3,1,1,0,1.85023453011675,0.439027781732682,0.0,2.24182422459765
P592,13,1,1,1,0,2.8676993930155,0.612395677266052,0.0,2.24182422459765
P592,13,2,1,1,0,2.8676993930155,0.612395677266052,0.0,2.24182422459765
P592,13,3,1,1,0,2.8676993930155,0.612395677266052,0.0,2.24182422459765
P592,14,1,1,1,0,2.24366192338983,0.386217647199829,0.0,2.24182422459765
P592,14,2,1,1,0,2.24366192338983,0.386217647199829,0.0,2.24182422459765
P592,14,3,1,1,0,2.24366192338983,0.386217647199829,0.0,2.24182422459765
P592,15,1,1,1,0,1.95478853968378,0.0246085668738279,0.0,2.24182422459765
P592,15,2,1,1,0,1.95478853968378,0.0246085668738279,0.0,2.24182422459765
P592,15,3,1,1,0,1.95478853968378,0.0246085668738279,0.0,2.24182422459765
P592,16,1,1,1,0,2.28346220377164,0.822695160027271,0.0,2.24182422459765
P592,16,2,1,1,0,2.28346220377164,0.822695160027271,0.0,2.24182422459765
P592,16,3,1,1,0,2.28346220377164,0.822695160027271,0.0,2.24182422459765
P592,17,1,1,1,0,3.50771629774426,0.985915684536229,0.0,2.24182422459765
P592,17,2,1,1,0,3.50771629774426,0.985915684536229,0.0,2.24182422459765
P592,17,3,1,1,0,3.50771629774426,0.985915684536229,0.0,2.24182422459765
P592,18,1,1,1,0,3.03216134850091,1.29048937829923,0.0,2.24182422459765
P592,18,2,1,1,0,3.03216134850091,1.29048937829923,0.0,2.24182422459765
P592,18,3,1,1,0,3.03216134850091,1.29048937829923,0.0,2.24182422459765
P592,19,1,1,1,0,2.76393825829911,1.7531528502311,0.0,2.24182422459765
P592,19,2,1,0,0,2.76393825829911,1.7531528502311,0.0,2.24182422459765
P592,19,2,2,1,1,2.76393825829911,1.7531528502311,0.0,2.24182422459765
P592,19,3,1,0,1,2.76393825829911,1.7531528502311,0.0,2.24182422459765
P592,19,3,2,1,2,2.76393825829911,1.7531528502311,0.0,2.24182422459765
P592,20,1,1,0,2,2.75287464553604,1.93839163924046,0.0,2.24182422459765
P592,20,1,2,1,3,2.75287464553604,1.93839163924046,0.0,2.24182422459765
P592,20,2,1,0,3,2.75287464553604,1.93839163924046,0.0,2.24182422459765
P592,20,2,2,1,4,2.75287464553604,1.93839163924046,0.0,2.24182422459765
P592,20,3,1,1,4,2.75287464553604,1.93839163924046,0.0,2.24182422459765
P592,21,1,1,1,4,8.58478217079614,1.33841195712976,0.0,2.24182422459765
P592,21,2,1,1,4,8.58478217079614,1.33841195712976,0.0,2.24182422459765
P592,21,3,1,1,4,8.58478217079614,1.33841195712976,0.0,2.24182422459765
P592,22,1,1,1,4,6.04252553968256,1.68351152427514,0.0,2.24182422459765
P592,22,2,1,1,4,6.04252553968256,1.68351152427514,0.0,2.24182422459765
P592,22,3,1,1,4,6.04252553968256,1.68351152427514,0.0,2.24182422459765
P592,23,1,1,1,4,9.38032219816343,1.8368871747162,0.0,2.24182422459765
P592,23,2,1,1,4,9.38032219816343,1.8368871747162,0.0,2.24182422459765
P592,23,3,1,1,4,9.38032219816343,1.8368871747162,0.0,2.24182422459765
P592,24,1,1,0,4,4.28878435331931,2.16010158045876,0.0,2.24182422459765
P593,1,1,1,1,0,2.53575463119548,-2.54373967878776,0.0,-0.357749209360435
P593,1,2,1,1,0,2.53575463119548,-2.54373967878776,0.0,-0.357749209360435
P593,1,3,1,1,0,2.53575463119548,-2.54373967878776,0.0,-0.357749209360435
P593,2,1,1,1,0,3.74584367045735,-2.54186778047907,0.0,-0.357749209360435
P593,2,2,1,1,0,3.74584367045735,-2.54186778047907,0.0,-0.357749209360435
P593,2,3,1,1,0,3.74584367045735,-2.54186778047907,0.0,-0.357749209360435
P593,3,1,1,1,0,1.62286811835918,-2.51939703992102,0.0,-0.357749209360435
P593,3,2,1,1,0,1.62286811835918,-2.51939703992102,0.0,-0.357749209360435
P593,3,3,1,1,0,1.62286811835918,-2.51939703992102,0.0,-0.357749209360435
P593,4,1,1,1,0,1.8657258177397,-1.80481972884625,0.0,-0.357749209360435
P593,4,2,1,1,0,1.8657258177397,-1.80481972884625,0.0,-0.357749209360435
P593,4,3,1,1,0,1.8657258177397,-1.80481972884625,0.0,-0.357749209360435
P593,5,1,1,0,0,2.10984433229192,-1.2208666336445,0.0,-0.357749209360435
P593,5,1,2,1,1,2.10984433229192,-1.2208666336445,0.0,-0.357749209360435
P593,5,2,1,1,1,2.10984433229192,-1.2208666336445,0.0,-0.357749209360435
P593,5,3,1,1,1,2.10984433229192,-1.2208666336445,0.0,-0.357749209360435
P593,6,1,1,0,1,2.57547722404081,-1.06660843663883,0.0,-0.357749209360435
P593,6,1,2,1,2,2.57547722404081,-1.06660843663883,0.0,-0.357749209360435
P593,6,2,1,1,2,2.57547722404081,-1.06660843663883,0.0,-0.357749209360435
P593,6,3,1,0,2,2.57547722404081,-1.06660843663883,0.0,-0.357749209360435
P593,6,3,2,0,3,2.57547722404081,-1.06660843663883,0.0,-0.357749209360435
P593,6,3,3,1,4,2.57547722404081,-1.06660843663883,0.0,-0.357749209360435
P593,7,1,1,1,4,2.49705209633582,-0.810631129810022,0.0,-0.357749209360435
P593,7,2,1,1,4,2.49705209633582,-0.810631129810022,0.0,-0.357749209360435
P593,7,3,1,1,4,2.49705209633582,-0.810631129810022,0.0,-0.357749209360435
P593,8,1,1,1,4,2.83974491578694,-0.695732139736016,0.0,-0.357749209360435
P593,8,2,1,1,4,2.83974491578694,-0.695732139736016,0.0,-0.357749209360435
P593,8,3,1,1,4,2.83974491578694,-0.695732139736016,0.0,-0.357749209360435
P593,9,1,1,1,4,2.81370429197531,-0.571760959684828,0.0,-0.357749209360435
P593,9,2,1,0,4,2.81370429197531,-0.571760959684828,0.0,-0.357749209360435
P594,1,1,1,1,0,2.53575463119548,-2.54373967878776,0.0,0.283481628484237
P594,1,2,1,1,0,2.53575463119548,-2.54373967878776,0.0,0.283481628484237
P594,1,3,1,1,0,2.53575463119548,-2.54373967878776,0.0,0.283481628484237
P594,2,1,1,1,0,3.74584367045735,-2.54186778047907,0.0,0.283481628484237
P594,2,2,1,1,0,3.74584367045735,-2.54186778047907,0.0,0.283481628484237
P594,2,3,1,1,0,3.74584367045735,-2.54186778047907,0.0,0.283481628484237
P594,3,1,1,1,0,1.62286811835918,-2.51939703992102,0.0,0.283481628484237
P594,3,2,1,1,0,1.62286811835918,-2.51939703992102,0.0,0.283481628484237
P594,3,3,1,1,0,1.62286811835918,-2.51939703992102,0.0,0.283481628484237
P594,4,1,1,1,0,1.8657258177397,-1.80481972884625,0.0,0.283481628484237
P594,4,2,1,1,0,1.8657258177397,-1.80481972884625,0.0,0.283481628484237
P594,4,3,1,1,0,1.8657258177397,-1.80481972884625,0.0,0.283481628484237
P594,5,1,1,1,0,2.10984433229192,-1.2208666336445,0.0,0.283481628484237
P594,5,2,1,0,0,2.10984433229192,-1.2208666336445,0.0,0.283481628484237
P594,5,2,2,1,1,2.10984433229192,-1.2208666336445,0.0,0.283481628484237
P594,5,3,1,1,1,2.10984433229192,-1.2208666336445,0.0,0.283481628484237
P594,6,1,1,1,1,2.57547722404081,-1.06660843663883,0.0,0.283481628484237
P594,6,2,1,1,1,2.57547722404081,-1.06660843663883,0.0,0.283481628484237
P594,6,3,1,1,1,2.57547722404081,-1.06660843663883,0.0,0.283481628484237
P594,7,1,1,1,1,2.49705209633582,-0.810631129810022,0.0,0.283481628484237
P594,7,2,1,1,1,2.49705209633582,-0.810631129810022,0.0,0.283481628484237
P594,7,3,1,1,1,2.49705209633582,-0.810631129810022,0.0,0.283481628484237
P594,8,1,1,1,1,2.83974491578694,-0.695732139736016,0.0,0.283481628484237
P594,8,2,1,1,1,2.83974491578694,-0.695732139736016,0.0,0.283481628484237
P594,8,3,1,1,1,2.83974491578694,-0.695732139736016,0.0,0.283481628484237
P594,9,1,1,1,1,2.81370429197531,-0.571760959684828,0.0,0.283481628484237
P594,9,2,1,1,1,2.81370429197531,-0.571760959684828,0.0,0.283481628484237
P594,9,3,1,1,1,2.81370429197531,-0.571760959684828,0.0,0.283481628484237
P594,10,1,1,1,1,3.07268699153996,0.0688790090424727,0.0,0.283481628484237
P594,10,2,1,0,1,3.07268699153996,0.0688790090424727,0.0,0.283481628484237
P594,10,2,2,1,2,3.07268699153996,0.0688790090424727,0.0,0.283481628484237
P594,10,3,1,1,2,3.07268699153996,0.0688790090424727,0.0,0.283481628484237
P594,11,1,1,0,2,2.8778338954287,0.469069252198673,0.0,0.283481628484237
P594,11,1,2,1,3,2.8778338954287,0.469069252198673,0.0,0.283481628484237
P594,11,2,1,1,3,2.8778338954287,0.469069252198673,0.0,0.283481628484237
P594,11,3,1,0,3,2.8778338954287,0.469069252198673,0.0,0.283481628484237
P594,11,3,2,0,4,2.8778338954287,0.469069252198673,0.0,0.283481628484237
P595,1,1,1,1,0,2.53575463119548,-2.54373967878776,0.0,-0.601561451784964
P595,1,2,1,1,0,2.53575463119548,-2.54373967878776,0.0,-0.601561451784964
P595,1,3,1,1,0,2.53575463119548,-2.54373967878776,0.0,-0.601561451784964
P595,2,1,1,1,0,3.74584367045735,-2.54186778047907,0.0,-0.601561451784964
P595,2,2,1,1,0,3.74584367045735,-2.54186778047907,0.0,-0.601561451784964
P595,2,3,1,1,0,3.74584367045735,-2.54186778047907,0.0,-0.601561451784964
P595,3,1,1,1,0,1.62286811835918,-2.51939703992102,0.0,-0.601561451784964
P595,3,2,1,1,0,1.62286811835918,-2.51939703992102,0.0,-0.601561451784964
P595,3,3,1,1,0,1.62286811835918,-2.51939703992102,0.0,-0.601561451784964
P595,4,1,1,1,0,1.8657258177397,-1.80481972884625,0.0,-0.601561451784964
P595,4,2,1,0,0,1.8657258177397,-1.80481972884625,0.0,-0.601561451784964
P595,4,2,2,1,1,1.8657258177397,-1.80481972884625,0.0,-0.601561451784964
P595,4,3,1,1,1,1.8657258177397,-1.80481972884625,0.0,-0.601561451784964
P595,5,1,1,0,1,2.10984433229192,-1.2208666336445,0.0,-0.601561451784964
P595,5,1,2,1,2,2.10984433229192,-1.2208666336445,0.0,-0.601561451784964
P595,5,2,1,1,2,2.10984433229192,-1.2208666336445,0.0,-0.601561451784964
P595,5,3,1,1,2,2.10984433229192,-1.2208666336445,0.0,-0.601561451784964
P595,6,1,1,1,2,2.57547722404081,-1.06660843663883,0.0,-0.601561451784964
P595,6,2,1,1,2,2.57547722404081,-1.06660843663883,0.0,-0.601561451784964
P595,6,3,1,0,2,2.57547722404081,-1.06660843663883,0.0,-0.601561451784964
P595,6,3,2,1,3,2.57547722404081,-1.06660843663883,0.0,-0.601561451784964
P595,7,1,1,1,3,2.49705209633582,-0.810631129810022,0.0,-0.601561451784964
P595,7,2,1,1,3,2.49705209633582,-0.810631129810022,0.0,-0.601561451784964
P595,7,3,1,1,3,2.49705209633582,-0.810631129810022,0.0,-0.601561451784964
P595,8,1,1,1,3,2.83974491578694,-0.695732139736016,0.0,-0.601561451784964
P595,8,2,1,1,3,2.83974491578694,-0.695732139736016,0.0,-0.601561451784964
P595,8,3,1,1,3,2.83974491578694,-0.695732139736016,0.0,-0.601561451784964
P595,9,1,1,0,3,2.81370429197531,-0.571760959684828,0.0,-0.601561451784964
P595,9,1,2,0,4,2.81370429197531,-0.571760959684828,0.0,-0.601561451784964
P596,1,1,1,1,0,2.53575463119548,-2.54373967878776,0.0,1.07409143655459
P596,1,2,1,1,0,2.53575463119548,-2.54373967878776,0.0,1.07409143655459
P596,1,3,1,1,0,2.53575463119548,-2.54373967878776,0.0,1.07409143655459
P596,2,1,1,1,0,3.74584367045735,-2.54186778047907,0.0,1.07409143655459
P596,2,2,1,1,0,3.74584367045735,-2.54186778047907,0.0,1.07409143655459
P596,2,3,1,1,0,3.74584367045735,-2.54186778047907,0.0,1.07409143655459
P596,3,1,1,1,0,1.62286811835918,-2.51939703992102,0.0,1.07409143655459
P596,3,2,1,1,0,1.62286811835918,-2.51939703992102,0.0,1.07409143655459
P596,3,3,1,1,0,1.62286811835918,-2.51939703992102,0.0,1.07409143655459
P596,4,1,1,1,0,1.8657258177397,-1.80481972884625,0.0,1.07409143655459
P596,4,2,1,1,0,1.8657258177397,-1.80481972884625,0.0,1.07409143655459
P596,4,3,1,1,0,1.8657258177397,-1.80481972884625,0.0,1.07409143655459
P596,5,1,1,1,0,2.10984433229192,-1.2208666336445,0.0,1.07409143655459
P596,5,2,1,1,0,2.10984433229192,-1.2208666336445,0.0,1.07409143655459
P596,5,3,1,1,0,2.10984433229192,-1.2208666336445,0.0,1.07409143655459
P596,6,1,1,1,0,2.57547722404081,-1.06660843663883,0.0,1.07409143655459
P596,6,2,1,1,0,2.57547722404081,-1.06660843663883,0.0,1.07409143655459
P596,6,3,1,1,0,2.57547722404081,-1.06660843663883,0.0,1.07409143655459
P596,7,1,1,1,0,2.49705209633582,-0.810631129810022,0.0,1.07409143655459
P596,7,2,1,1,0,2.49705209633582,-0.810631129810022,0.0,1.07409143655459
P596,7,3,1,1,0,2.49705209633582,-0.810631129810022,0.0,1.07409143655459
P596,8,1,1,1,0,2.83974491578694,-0.695732139736016,0.0,1.07409143655459
P596,8,2,1,1,0,2.83974491578694,-0.695732139736016,0.0,1.07409143655459
P596,8,3,1,1,0,2.83974491578694,-0.695732139736016,0.0,1.07409143655459
P596,9,1,1,1,0,2.81370429197531,-0.571760959684828,0.0,1.07409143655459
P596,9,2,1,1,0,2.81370429197531,-0.571760959684828,0.0,1.07409143655459
P596,9,3,1,1,0,2.81370429197531,-0.571760959684828,0.0,1.07409143655459
P596,10,1,1,1,0,3.07268699153996,0.0688790090424727,0.0,1.07409143655459
P596,10,2,1,1,0,3.07268699153996,0.0688790090424727,0.0,1.07409143655459
P596,10,3,1,1,0,3.07268699153996,0.0688790090424727,0.0,1.07409143655459
P596,11,1,1,1,0,2.8778338954287,0.469069252198673,0.0,1.07409143655459
P596,11,2,1,1,0,2.8778338954287,0.469069252198673,0.0,1.07409143655459
P596,11,3,1,1,0,2.8778338954287,0.469069252198673,0.0,1.07409143655459
P596,12,1,1,1,0,1.85023453011675,0.439027781732682,0.0,1.07409143655459
P596,12,2,1,1,0,1.85023453011675,0.439027781732682,0.0,1.07409143655459
P596,12,3,1,0,0,1.85023453011675,0.439027781732682,0.0,1.07409143655459
P596,12,3,2,0,1,1.85023453011675,0.439027781732682,0.0,1.07409143655459
P596,12,3,3,1,2,1.85023453011675,0.439027781732682,0.0,1.07409143655459
P596,13,1,1,0,2,2.8676993930155,0.612395677266052,0.0,1.07409143655459
P596,13,1,2,0,3,2.8676993930155,0.612395677266052,0.0,1.07409143655459
P596,13,1,3,1,4,2.8676993930155,0.612395677266052,0.0,1.07409143655459
P596,13,2,1,1,4,2.8676993930155,0.612395677266052,0.0,1.07409143655459
P596,13,3,1,1,4,2.8676993930155,0.612395677266052,0.0,1.07409143655459
P596,14,1,1,1,4,2.24366192338983,0.386217647199829,0.0,1.07409143655459
P596,14,2,1,1,4,2.24366192338983,0.386217647199829,0.0,1.07409143655459
P596,14,3,1,1,4,2.24366192338983,0.386217647199829,0.0,1.07409143655459
P596,15,1,1,0,4,1.95478853968378,0.0246085668738279,0.0,1.07409143655459
P597,1,1,1,1,0,2.53575463119548,-2.54373967878776,0.0,-0.31992202838888
P597,1,2,1,1,0,2.53575463119548,-2.54373967878776,0.0,-0.31992202838888
P597,1,3,1,1,0,2.53575463119548,-2.54373967878776,0.0,-0.31992202838888
P597,2,1,1,1,0,3.74584367045735,-2.54186778047907,0.0,-0.31992202838888
P597,2,2,1,1,0,3.74584367045735,-2.54186778047907,0.0,-0.31992202838888
P597,2,3,1,1,0,3.74584367045735,-2.54186778047907,0.0,-0.31992202838888
P597,3,1,1,1,0,1.62286811835918,-2.51939703992102,0.0,-0.31992202838888
P597,3,2,1,1,0,1.62286811835918,-2.51939703992102,0.0,-0.31992202838888
P597,3,3,1,1,0,1.62286811835918,-2.51939703992102,0.0,-0.31992202838888
P597,4,1,1,1,0,1.8657258177397,-1.80481972884625,0.0,-0.31992202838888
P597,4,2,1,1,0,1.8657258177397,-1.80481972884625,0.0,-0.31992202838888
P597,4,3,1,1,0,1.8657258177397,-1.80481972884625,0.0,-0.31992202838888
P597,5,1,1,1,0,2.10984433229192,-1.2208666336445,0.0,-0.31992202838888
P597,5,2,1,1,0,2.10984433229192,-1.2208666336445,0.0,-0.31992202838888
P597,5,3,1,1,0,2.10984433229192,-1.2208666336445,0.0,-0.31992202838888
P597,6,1,1,1,0,2.57547722404081,-1.06660843663883,0.0,-0.31992202838888
P597,6,2,1,0,0,2.57547722404081,-1.06660843663883,0.0,-0.31992202838888
P597,6,2,2,1,1,2.57547722404081,-1.06660843663883,0.0,-0.31992202838888
P597,6,3,1,1,1,2.57547722404081,-1.06660843663883,0.0,-0.31992202838888
P597,7,1,1,1,1,2.49705209633582,-0.810631129810022,0.0,-0.31992202838888
P597,7,2,1,1,1,2.49705209633582,-0.810631129810022,0.0,-0.31992202838888
P597,7,3,1,1,1,2.49705209633582,-0.810631129810022,0.0,-0.31992202838888
P597,8,1,1,1,1,2.83974491578694,-0.695732139736016,0.0,-0.31992202838888
P597,8,2,1,1,1,2.83974491578694,-0.695732139736016,0.0,-0.31992202838888
P597,8,3,1,1,1,2.83974491578694,-0.695732139736016,0.0,-0.31992202838888
P597,9,1,1,0,1,2.81370429197531,-0.571760959684828,0.0,-0.31992202838888
P597,9,1,2,1,2,2.81370429197531,-0.571760959684828,0.0,-0.31992202838888
P597,9,2,1,1,2,2.81370429197531,-0.571760959684828,0.0,-0.31992202838888
P597,9,3,1,1,2,2.81370429197531,-0.571760959684828,0.0,-0.31992202838888
P597,10,1,1,0,2,3.07268699153996,0.0688790090424727,0.0,-0.31992202838888
P597,10,1,2,0,3,3.07268699153996,0.0688790090424727,0.0,-0.31992202838888
P597,10,1,3,0,4,3.07268699153996,0.0688790090424727,0.0,-0.31992202838888
P598,1,1,1,1,0,2.53575463119548,-2.54373967878776,0.0,-1.61534369146539
P598,1,2,1,1,0,2.53575463119548,-2.54373967878776,0.0,-1.61534369146539
P598,1,3,1,1,0,2.53575463119548,-2.54373967878776,0.0,-1.61534369146539
P598,2,1,1,1,0,3.74584367045735,-2.54186778047907,0.0,-1.61534369146539
P598,2,2,1,1,0,3.74584367045735,-2.54186778047907,0.0,-1.61534369146539
P598,2,3,1,1,0,3.74584367045735,-2.54186778047907,0.0,-1.61534369146539
P598,3,1,1,1,0,1.62286811835918,-2.51939703992102,0.0,-1.61534369146539
P598,3,2,1,0,0,1.62286811835918,-2.51939703992102,0.0,-1.61534369146539
P598,3,2,2,1,1,1.62286811835918,-2.51939703992102,0.0,-1.61534369146539
P598,3,3,1,1,1,1.62286811835918,-2.51939703992102,0.0,-1.61534369146539
P598,4,1,1,0,1,1.8657258177397,-1.80481972884625,0.0,-1.61534369146539
P598,4,1,2,1,2,1.8657258177397,-1.80481972884625,0.0,-1.61534369146539
P598,4,2,1,1,2,1.8657258177397,-1.80481972884625,0.0,-1.61534369146539
P598,4,3,1,0,2,1.8657258177397,-1.80481972884625,0.0,-1.61534369146539
P598,4,3,2,0,3,1.8657258177397,-1.80481972884625,0.0,-1.61534369146539
P598,4,3,3,1,4,1.8657258177397,-1.80481972884625,0.0,-1.61534369146539
P598,5,1,1,0,4,2.10984433229192,-1.2208666336445,0.0,-1.61534369146539
P599,1,1,1,1,0,2.53575463119548,-2.54373967878776,0.0,0.0745357600080667
P599,1,2,1,1,0,2.53575463119548,-2.54373967878776,0.0,0.0745357600080667
P599,1,3,1,1,0,2.53575463119548,-2.54373967878776,0.0,0.0745357600080667
P599,2,1,1,1,0,3.74584367045735,-2.54186778047907,0.0,0.0745357600080667
P599,2,2,1,1,0,3.74584367045735,-2.54186778047907,0.0,0.0745357600080667
P599,2,3,1,1,0,3.74584367045735,-2.54186778047907,0.0,0.0745357600080667
P599,3,1,1,1,0,1.62286811835918,-2.51939703992102,0.0,0.0745357600080667
P599,3,2,1,1,0,1.62286811835918,-2.51939703992102,0.0,0.0745357600080667
P599,3,3,1,1,0,1.62286811835918,-2.51939703992102,0.0,0.0745357600080667
P599,4,1,1,0,0,1.8657258177397,-1.80481972884625,0.0,0.0745357600080667
P599,4,1,2,1,1,1.8657258177397,-1.80481972884625,0.0,0.0745357600080667
P599,4,2,1,1,1,1.8657258177397,-1.80481972884625,0.0,0.0745357600080667
P599,4,3,1,1,1,1.8657258177397,-1.80481972884625,0.0,0.0745357600080667
P599,5,1,1,1,1,2.10984433229192,-1.2208666336445,0.0,0.0745357600080667
P599,5,2,1,1,1,2.10984433229192,-1.2208666336445,0.0,0.0745357600080667
P599,5,3,1,1,1,2.10984433229192,-1.2208666336445,0.0,0.0745357600080667
P599,6,1,1,1,1,2.57547722404081,-1.06660843663883,0.0,0.0745357600080667
