AccountId,AssessmentId,AssessmentVersionId,Score,DisplayScore,Percentage,Percentile,CreationDate,AssessmentResultId,AnswerTypeId,ResourceDescription,TotalResponses,CorrectResponses,BonusAwards,Level,FailedLevels,EarlyResponses,LateResponses
693447,20,114,27,2700,32.14285714,0,2025-10-10 01:48:30,6970995,2,Responses,30,27,,,,5,0
693447,20,114,27,2700,32.14285714,0,2025-10-10 01:48:30,6970995,3,Reaction Time,,,,,,,
693447,20,114,27,2700,32.14285714,0,2025-10-10 01:48:30,6970995,4,Level,,,,12,"10:1:8,12:1:10,12:2:11,13:1:11,13:2:11",,
693447,20,114,27,2700,32.14285714,0,2025-10-10 01:48:30,6970995,6,Bonus Awards,,,0,,,,
693446,20,114,32,3200,38.0952381,0,2025-10-10 01:47:04,6970990,2,Responses,39,32,,,,9,5
693446,20,114,32,3200,38.0952381,0,2025-10-10 01:47:04,6970990,3,Reaction Time,,,,,,,
693446,20,114,32,3200,38.0952381,0,2025-10-10 01:47:04,6970990,4,Level,,,,13,"12:1:10,12:2:10,13:1:12,14:1:13,14:2:13",,
693446,20,114,32,3200,38.0952381,0,2025-10-10 01:47:04,6970990,6,Bonus Awards,,,0,,,,
693441,20,114,41,4100,48.80952381,0,2025-10-10 01:46:07,6970985,2,Responses,47,41,,,,3,3
693441,20,114,41,4100,48.80952381,0,2025-10-10 01:46:07,6970985,3,Reaction Time,,,,,,,
693441,20,114,41,4100,48.80952381,0,2025-10-10 01:46:07,6970985,4,Level,,,,16,"12:1:10,15:1:13,16:1:14,17:1:15,17:2:16",,
693441,20,114,41,4100,48.80952381,0,2025-10-10 01:46:07,6970985,6,Bonus Awards,,,0,,,,
693443,20,114,24,2400,28.57142857,0,2025-10-10 01:45:38,6970981,2,Responses,27,24,,,,0,5
693443,20,114,24,2400,28.57142857,0,2025-10-10 01:45:38,6970981,3,Reaction Time,,,,,,,
693443,20,114,24,2400,28.57142857,0,2025-10-10 01:45:38,6970981,4,Level,,,,11,"6:1:4,6:2:5,8:1:6,10:1:8,12:1:10",,
693443,20,114,24,2400,28.57142857,0,2025-10-10 01:45:38,6970981,6,Bonus Awards,,,0,,,,
681707,20,114,45,4500,53.57142857,0,2025-10-10 01:44:10,6970977,2,Responses,48,45,,,,1,2
681707,20,114,45,4500,53.57142857,0,2025-10-10 01:44:10,6970977,3,Reaction Time,,,,,,,
681707,20,114,45,4500,53.57142857,0,2025-10-10 01:44:10,6970977,4,Level,,,,17,"11:1:9,11:2:10,12:1:11,13:1:12,18:1:17",,
681707,20,114,45,4500,53.57142857,0,2025-10-10 01:44:10,6970977,6,Bonus Awards,,,0,,,,
693127,20,114,47,4700,55.95238095,0,2025-10-10 01:39:20,6970961,2,Responses,49,47,,,,0,12
693127,20,114,47,4700,55.95238095,0,2025-10-10 01:39:20,6970961,3,Reaction Time,,,,,,,
693127,20,114,47,4700,55.95238095,0,2025-10-10 01:39:20,6970961,4,Level,,,,18,"14:1:13,14:2:13,15:1:14,18:1:16,19:1:17",,
693127,20,114,47,4700,55.95238095,0,2025-10-10 01:39:20,6970961,6,Bonus Awards,,,0,,,,
693440,20,114,45,4500,53.57142857,0,2025-10-10 01:33:02,6970932,2,Responses,49,45,,,,1,12
693440,20,114,45,4500,53.57142857,0,2025-10-10 01:33:02,6970932,3,Reaction Time,,,,,,,
693440,20,114,45,4500,53.57142857,0,2025-10-10 01:33:02,6970932,4,Level,,,,17,"11:1:9,14:1:13,17:1:16,18:1:16,18:2:17",,
693440,20,114,45,4500,53.57142857,0,2025-10-10 01:33:02,6970932,6,Bonus Awards,,,0,,,,
693261,20,114,12,1200,14.28571429,0,2025-10-10 01:09:07,6970868,2,Responses,13,12,,,,1,4
693261,20,114,12,1200,14.28571429,0,2025-10-10 01:09:07,6970868,3,Reaction Time,,,,,,,
693261,20,114,12,1200,14.28571429,0,2025-10-10 01:09:07,6970868,4,Level,,,,6,"5:1:4,6:1:4,6:2:5,7:1:5,7:2:5",,
693261,20,114,12,1200,14.28571429,0,2025-10-10 01:09:07,6970868,6,Bonus Awards,,,0,,,,
693445,20,114,20,2000,23.80952381,0,2025-10-10 01:06:00,6970863,2,Responses,23,20,,,,0,4
693445,20,114,20,2000,23.80952381,0,2025-10-10 01:06:00,6970863,3,Reaction Time,,,,,,,
693445,20,114,20,2000,23.80952381,0,2025-10-10 01:06:00,6970863,4,Level,,,,9,"9:1:7,9:2:7,10:1:8,10:2:8,10:3:9",,
693445,20,114,20,2000,23.80952381,0,2025-10-10 01:06:00,6970863,6,Bonus Awards,,,0,,,,
693331,20,114,60,6000,71.42857143,0,2025-10-10 00:40:04,6970825,2,Responses,62,60,,,,1,3
693331,20,114,60,6000,71.42857143,0,2025-10-10 00:40:04,6970825,3,Reaction Time,,,,,,,
693331,20,114,60,6000,71.42857143,0,2025-10-10 00:40:04,6970825,4,Level,,,,23,"20:1:19,21:1:19,21:2:20,21:3:20,24:1:22",,
693331,20,114,60,6000,71.42857143,0,2025-10-10 00:40:04,6970825,6,Bonus Awards,,,0,,,,
693436,20,114,25,2500,29.76190476,0,2025-10-10 00:36:42,6970822,2,Responses,30,25,,,,2,3
693436,20,114,25,2500,29.76190476,0,2025-10-10 00:36:42,6970822,3,Reaction Time,,,,,,,
693436,20,114,25,2500,29.76190476,0,2025-10-10 00:36:42,6970822,4,Level,,,,11,"9:1:7,11:1:9,11:2:10,12:1:10,12:2:10",,
693436,20,114,25,2500,29.76190476,0,2025-10-10 00:36:42,6970822,6,Bonus Awards,,,0,,,,
514385,20,114,30,3000,35.71428571,0,2025-10-10 00:33:33,6970814,2,Responses,35,30,,,,6,6
514385,20,114,30,3000,35.71428571,0,2025-10-10 00:33:33,6970814,3,Reaction Time,,,,,,,
514385,20,114,30,3000,35.71428571,0,2025-10-10 00:33:33,6970814,4,Level,,,,11,"11:1:9,11:2:10,12:1:10,12:2:10,12:3:11",,
514385,20,114,30,3000,35.71428571,0,2025-10-10 00:33:33,6970814,6,Bonus Awards,,,0,,,,
693431,20,114,17,1700,20.23809524,0,2025-10-10 00:19:00,6970778,2,Responses,20,17,,,,0,2
693431,20,114,17,1700,20.23809524,0,2025-10-10 00:19:00,6970778,3,Reaction Time,,,,,,,
693431,20,114,17,1700,20.23809524,0,2025-10-10 00:19:00,6970778,4,Level,,,,9,"2:1:2,6:1:4,7:1:5,8:1:7,10:1:8",,
693431,20,114,17,1700,20.23809524,0,2025-10-10 00:19:00,6970778,6,Bonus Awards,,,0,,,,
693430,20,114,32,3200,38.0952381,0,2025-10-10 00:14:37,6970773,2,Responses,34,32,,,,5,3
693430,20,114,32,3200,38.0952381,0,2025-10-10 00:14:37,6970773,3,Reaction Time,,,,,,,
693430,20,114,32,3200,38.0952381,0,2025-10-10 00:14:37,6970773,4,Level,,,,13,"12:1:11,12:2:11,13:1:11,13:2:12,14:1:13",,
693430,20,114,32,3200,38.0952381,0,2025-10-10 00:14:37,6970773,6,Bonus Awards,,,0,,,,
693426,20,114,30,3000,35.71428571,0,2025-10-10 00:13:39,6970769,2,Responses,35,30,,,,0,5
693426,20,114,30,3000,35.71428571,0,2025-10-10 00:13:39,6970769,3,Reaction Time,,,,,,,
693426,20,114,30,3000,35.71428571,0,2025-10-10 00:13:39,6970769,4,Level,,,,13,"10:1:8,11:1:9,12:1:10,13:1:12,14:1:12",,
693426,20,114,30,3000,35.71428571,0,2025-10-10 00:13:39,6970769,6,Bonus Awards,,,0,,,,
693355,20,114,25,2500,29.76190476,0,2025-10-10 00:03:23,6970744,2,Responses,29,25,,,,1,0
693355,20,114,25,2500,29.76190476,0,2025-10-10 00:03:23,6970744,3,Reaction Time,,,,,,,
693355,20,114,25,2500,29.76190476,0,2025-10-10 00:03:23,6970744,4,Level,,,,11,"10:1:8,11:1:9,11:2:10,12:1:10,12:2:10",,
693355,20,114,25,2500,29.76190476,0,2025-10-10 00:03:23,6970744,6,Bonus Awards,,,0,,,,
693005,20,114,38,3800,45.23809524,0,2025-10-09 23:57:16,6970728,2,Responses,39,38,,,,0,11
693005,20,114,38,3800,45.23809524,0,2025-10-09 23:57:16,6970728,3,Reaction Time,,,,,,,
693005,20,114,38,3800,45.23809524,0,2025-10-09 23:57:16,6970728,4,Level,,,,15,"11:1:9,11:2:10,12:1:11,14:1:13,16:1:14",,
693005,20,114,38,3800,45.23809524,0,2025-10-09 23:57:16,6970728,6,Bonus Awards,,,0,,,,
691966,20,114,24,2400,28.57142857,0,2025-10-09 23:52:16,6970714,2,Responses,27,24,,,,1,0
691966,20,114,24,2400,28.57142857,0,2025-10-09 23:52:16,6970714,3,Reaction Time,,,,,,,
691966,20,114,24,2400,28.57142857,0,2025-10-09 23:52:16,6970714,4,Level,,,,11,"4:1:3,10:1:8,10:2:9,11:1:9,12:1:10",,
691966,20,114,24,2400,28.57142857,0,2025-10-09 23:52:16,6970714,6,Bonus Awards,,,0,,,,
693425,20,114,77,7700,91.66666667,0,2025-10-09 23:48:27,6970704,2,Responses,82,77,,,,0,0
693425,20,114,77,7700,91.66666667,0,2025-10-09 23:48:27,6970704,3,Reaction Time,,,,,,,
693425,20,114,77,7700,91.66666667,0,2025-10-09 23:48:27,6970704,4,Level,,,,28,"27:1:25,27:2:26,28:1:26,28:2:27,29:1:27",,
693425,20,114,77,7700,91.66666667,0,2025-10-09 23:48:27,6970704,6,Bonus Awards,,,0,,,,
692476,20,114,30,3000,35.71428571,0,2025-10-09 23:44:57,6970698,2,Responses,35,30,,,,0,11
692476,20,114,30,3000,35.71428571,0,2025-10-09 23:44:57,6970698,3,Reaction Time,,,,,,,
692476,20,114,30,3000,35.71428571,0,2025-10-09 23:44:57,6970698,4,Level,,,,12,"6:1:4,7:1:5,13:1:11,13:2:12,13:3:12",,
692476,20,114,30,3000,35.71428571,0,2025-10-09 23:44:57,6970698,6,Bonus Awards,,,0,,,,
693422,20,114,32,3200,38.0952381,0,2025-10-09 23:42:24,6970693,2,Responses,40,32,,,,2,1
693422,20,114,32,3200,38.0952381,0,2025-10-09 23:42:24,6970693,3,Reaction Time,,,,,,,
693422,20,114,32,3200,38.0952381,0,2025-10-09 23:42:24,6970693,4,Level,,,,13,"8:1:7,13:1:12,13:2:12,14:1:12,14:2:13",,
693422,20,114,32,3200,38.0952381,0,2025-10-09 23:42:24,6970693,6,Bonus Awards,,,0,,,,
577746,20,114,14,1400,16.66666667,0,2025-10-09 23:37:25,6970680,2,Responses,17,14,,,,0,4
577746,20,114,14,1400,16.66666667,0,2025-10-09 23:37:25,6970680,3,Reaction Time,,,,,,,
577746,20,114,14,1400,16.66666667,0,2025-10-09 23:37:25,6970680,4,Level,,,,7,"5:1:4,6:1:4,6:2:4,7:1:5,8:1:6",,
577746,20,114,14,1400,16.66666667,0,2025-10-09 23:37:25,6970680,6,Bonus Awards,,,0,,,,
693267,20,114,26,2600,30.95238095,0,2025-10-09 23:11:18,6970636,2,Responses,28,26,,,,3,1
693267,20,114,26,2600,30.95238095,0,2025-10-09 23:11:18,6970636,3,Reaction Time,,,,,,,
693267,20,114,26,2600,30.95238095,0,2025-10-09 23:11:18,6970636,4,Level,,,,11,"11:1:9,12:1:10,12:2:10,12:3:10,12:4:11",,
693267,20,114,26,2600,30.95238095,0,2025-10-09 23:11:18,6970636,6,Bonus Awards,,,0,,,,
624002,20,114,7,700,8.333333333,0,2025-10-09 23:10:53,6970634,2,Responses,8,7,,,,1,3
624002,20,114,7,700,8.333333333,0,2025-10-09 23:10:53,6970634,3,Reaction Time,,,,,,,
624002,20,114,7,700,8.333333333,0,2025-10-09 23:10:53,6970634,4,Level,,,,4,"2:1:1,2:2:1,2:3:1,5:1:3,5:2:3",,
624002,20,114,7,700,8.333333333,0,2025-10-09 23:10:53,6970634,6,Bonus Awards,,,0,,,,
693105,20,114,24,2400,28.57142857,0,2025-10-09 22:59:56,6970608,2,Responses,28,24,,,,1,11
693105,20,114,24,2400,28.57142857,0,2025-10-09 22:59:56,6970608,3,Reaction Time,,,,,,,
693105,20,114,24,2400,28.57142857,0,2025-10-09 22:59:56,6970608,4,Level,,,,10,"7:1:5,7:2:5,10:1:9,11:1:9,11:2:10",,
693105,20,114,24,2400,28.57142857,0,2025-10-09 22:59:56,6970608,6,Bonus Awards,,,0,,,,
693197,20,114,4,400,4.761904762,0,2025-10-09 22:59:13,6970607,2,Responses,5,4,,,,0,0
693197,20,114,4,400,4.761904762,0,2025-10-09 22:59:13,6970607,3,Reaction Time,,,,,,,
693197,20,114,4,400,4.761904762,0,2025-10-09 22:59:13,6970607,4,Level,,,,4,"4:1:2,4:2:3,5:1:3,5:2:3,5:3:4",,
693197,20,114,4,400,4.761904762,0,2025-10-09 22:59:13,6970607,6,Bonus Awards,,,0,,,,
693185,20,114,20,2000,23.80952381,0,2025-10-09 22:46:17,6970576,2,Responses,21,20,,,,1,1
693185,20,114,20,2000,23.80952381,0,2025-10-09 22:46:17,6970576,3,Reaction Time,,,,,,,
693185,20,114,20,2000,23.80952381,0,2025-10-09 22:46:17,6970576,4,Level,,,,10,"6:1:4,6:2:4,6:3:5,10:1:9,11:1:9",,
693185,20,114,20,2000,23.80952381,0,2025-10-09 22:46:17,6970576,6,Bonus Awards,,,0,,,,
693201,20,114,4,400,4.761904762,0,2025-10-09 22:43:01,6970565,2,Responses,4,4,,,,0,0
693201,20,114,4,400,4.761904762,0,2025-10-09 22:43:01,6970565,3,Reaction Time,,,,,,,
693201,20,114,4,400,4.761904762,0,2025-10-09 22:43:01,6970565,4,Level,,,,4,"4:1:2,4:2:3,5:1:3,5:2:3,5:3:4",,
693201,20,114,4,400,4.761904762,0,2025-10-09 22:43:01,6970565,6,Bonus Awards,,,0,,,,
693418,20,114,28,2800,33.33333333,0,2025-10-09 22:42:17,6970564,2,Responses,32,28,,,,2,3
693418,20,114,28,2800,33.33333333,0,2025-10-09 22:42:17,6970564,3,Reaction Time,,,,,,,
693418,20,114,28,2800,33.33333333,0,2025-10-09 22:42:17,6970564,4,Level,,,,12,"5:1:3,11:1:9,11:2:10,12:1:11,13:1:11",,
693418,20,114,28,2800,33.33333333,0,2025-10-09 22:42:17,6970564,6,Bonus Awards,,,0,,,,
693195,20,114,30,3000,35.71428571,0,2025-10-09 22:32:51,6970538,2,Responses,32,30,,,,1,6
693195,20,114,30,3000,35.71428571,0,2025-10-09 22:32:51,6970538,3,Reaction Time,,,,,,,
693195,20,114,30,3000,35.71428571,0,2025-10-09 22:32:51,6970538,4,Level,,,,13,"9:1:7,11:1:9,12:1:11,12:2:11,14:1:12",,
693195,20,114,30,3000,35.71428571,0,2025-10-09 22:32:51,6970538,6,Bonus Awards,,,0,,,,
502147,20,114,33,3300,39.28571429,0,2025-10-09 22:20:23,6970508,2,Responses,38,33,,,,2,6
502147,20,114,33,3300,39.28571429,0,2025-10-09 22:20:23,6970508,3,Reaction Time,,,,,,,
502147,20,114,33,3300,39.28571429,0,2025-10-09 22:20:23,6970508,4,Level,,,,13,"12:1:10,12:2:11,13:1:11,13:2:12,14:1:13",,
502147,20,114,33,3300,39.28571429,0,2025-10-09 22:20:23,6970508,6,Bonus Awards,,,0,,,,
299153,20,114,45,4500,53.57142857,0,2025-10-09 22:16:42,6970495,2,Responses,53,45,,,,18,1
299153,20,114,45,4500,53.57142857,0,2025-10-09 22:16:42,6970495,3,Reaction Time,,,,,,,
299153,20,114,45,4500,53.57142857,0,2025-10-09 22:16:42,6970495,4,Level,,,,17,"14:1:13,16:1:15,17:1:15,17:2:16,18:1:17",,
299153,20,114,45,4500,53.57142857,0,2025-10-09 22:16:42,6970495,6,Bonus Awards,,,0,,,,
691913,20,114,56,5600,66.66666667,0,2025-10-09 22:14:24,6970487,2,Responses,59,56,,,,2,7
691913,20,114,56,5600,66.66666667,0,2025-10-09 22:14:24,6970487,3,Reaction Time,,,,,,,
691913,20,114,56,5600,66.66666667,0,2025-10-09 22:14:24,6970487,4,Level,,,,21,"19:1:18,21:1:19,21:2:20,21:3:20,22:1:21",,
691913,20,114,56,5600,66.66666667,0,2025-10-09 22:14:24,6970487,6,Bonus Awards,,,0,,,,
693177,20,114,22,2200,26.19047619,0,2025-10-09 22:11:45,6970480,2,Responses,24,22,,,,0,4
693177,20,114,22,2200,26.19047619,0,2025-10-09 22:11:45,6970480,3,Reaction Time,,,,,,,
693177,20,114,22,2200,26.19047619,0,2025-10-09 22:11:45,6970480,4,Level,,,,11,"10:1:8,10:2:9,11:1:9,11:2:9,12:1:10",,
693177,20,114,22,2200,26.19047619,0,2025-10-09 22:11:45,6970480,6,Bonus Awards,,,0,,,,
692954,20,114,24,2400,28.57142857,0,2025-10-09 22:07:54,6970466,2,Responses,26,24,,,,0,6
692954,20,114,24,2400,28.57142857,0,2025-10-09 22:07:54,6970466,3,Reaction Time,,,,,,,
692954,20,114,24,2400,28.57142857,0,2025-10-09 22:07:54,6970466,4,Level,,,,10,"5:1:4,10:1:8,11:1:9,11:2:9,11:3:10",,
692954,20,114,24,2400,28.57142857,0,2025-10-09 22:07:54,6970466,6,Bonus Awards,,,0,,,,
693404,20,114,22,2200,26.19047619,0,2025-10-09 21:56:18,6970440,2,Responses,24,22,,,,0,6
693404,20,114,22,2200,26.19047619,0,2025-10-09 21:56:18,6970440,3,Reaction Time,,,,,,,
693404,20,114,22,2200,26.19047619,0,2025-10-09 21:56:18,6970440,4,Level,,,,10,"4:1:2,4:2:3,5:1:3,5:2:3,11:1:9",,
693404,20,114,22,2200,26.19047619,0,2025-10-09 21:56:18,6970440,6,Bonus Awards,,,0,,,,
693407,20,114,42,4200,50,0,2025-10-09 21:53:59,6970432,2,Responses,52,42,,,,2,4
693407,20,114,42,4200,50,0,2025-10-09 21:53:59,6970432,3,Reaction Time,,,,,,,
693407,20,114,42,4200,50,0,2025-10-09 21:53:59,6970432,4,Level,,,,17,"8:1:6,14:1:13,15:1:14,17:1:16,18:1:16",,
693407,20,114,42,4200,50,0,2025-10-09 21:53:59,6970432,6,Bonus Awards,,,0,,,,
692445,20,114,37,3700,44.04761905,0,2025-10-09 21:51:54,6970423,2,Responses,41,37,,,,0,3
692445,20,114,37,3700,44.04761905,0,2025-10-09 21:51:54,6970423,3,Reaction Time,,,,,,,
692445,20,114,37,3700,44.04761905,0,2025-10-09 21:51:54,6970423,4,Level,,,,14,"7:1:5,8:1:6,8:2:6,14:1:12,15:1:14",,
692445,20,114,37,3700,44.04761905,0,2025-10-09 21:51:54,6970423,6,Bonus Awards,,,0,,,,
693158,20,114,23,2300,27.38095238,0,2025-10-09 21:35:16,6970363,2,Responses,27,23,,,,1,2
693158,20,114,23,2300,27.38095238,0,2025-10-09 21:35:16,6970363,3,Reaction Time,,,,,,,
693158,20,114,23,2300,27.38095238,0,2025-10-09 21:35:16,6970363,4,Level,,,,11,"6:1:4,8:1:6,9:1:7,10:1:8,12:1:10",,
693158,20,114,23,2300,27.38095238,0,2025-10-09 21:35:16,6970363,6,Bonus Awards,,,0,,,,
693403,20,114,25,2500,29.76190476,0,2025-10-09 21:25:56,6970342,2,Responses,25,25,,,,1,6
693403,20,114,25,2500,29.76190476,0,2025-10-09 21:25:56,6970342,3,Reaction Time,,,,,,,
693403,20,114,25,2500,29.76190476,0,2025-10-09 21:25:56,6970342,4,Level,,,,11,"10:1:8,11:1:9,11:2:10,12:1:10,12:2:11",,
693403,20,114,25,2500,29.76190476,0,2025-10-09 21:25:56,6970342,6,Bonus Awards,,,0,,,,
594805,20,114,17,1700,20.23809524,0,2025-10-09 21:07:34,6970288,2,Responses,18,17,,,,0,2
594805,20,114,17,1700,20.23809524,0,2025-10-09 21:07:34,6970288,3,Reaction Time,,,,,,,
594805,20,114,17,1700,20.23809524,0,2025-10-09 21:07:34,6970288,4,Level,,,,8,"6:1:4,6:2:4,6:3:5,7:1:5,9:1:8",,
594805,20,114,17,1700,20.23809524,0,2025-10-09 21:07:34,6970288,6,Bonus Awards,,,0,,,,
693157,20,114,30,3000,35.71428571,0,2025-10-09 21:02:29,6970275,2,Responses,31,30,,,,2,2
693157,20,114,30,3000,35.71428571,0,2025-10-09 21:02:29,6970275,3,Reaction Time,,,,,,,
693157,20,114,30,3000,35.71428571,0,2025-10-09 21:02:29,6970275,4,Level,,,,13,"12:1:11,12:2:11,13:1:11,13:2:12,14:1:12",,
693157,20,114,30,3000,35.71428571,0,2025-10-09 21:02:29,6970275,6,Bonus Awards,,,0,,,,
590605,20,114,55,5500,65.47619048,0,2025-10-09 20:44:44,6970234,2,Responses,60,55,,,,19,3
590605,20,114,55,5500,65.47619048,0,2025-10-09 20:44:44,6970234,3,Reaction Time,,,,,,,
590605,20,114,55,5500,65.47619048,0,2025-10-09 20:44:44,6970234,4,Level,,,,20,"18:1:17,19:1:17,19:2:18,21:1:19,21:2:20",,
590605,20,114,55,5500,65.47619048,0,2025-10-09 20:44:44,6970234,6,Bonus Awards,,,0,,,,
459952,20,114,48,4800,57.14285714,0,2025-10-09 20:33:30,6970210,2,Responses,51,48,,,,1,3
459952,20,114,48,4800,57.14285714,0,2025-10-09 20:33:30,6970210,3,Reaction Time,,,,,,,
459952,20,114,48,4800,57.14285714,0,2025-10-09 20:33:30,6970210,4,Level,,,,18,"13:1:11,18:1:16,18:2:17,18:3:17,19:1:17",,
459952,20,114,48,4800,57.14285714,0,2025-10-09 20:33:30,6970210,6,Bonus Awards,,,0,,,,
693392,20,114,22,2200,26.19047619,0,2025-10-09 20:19:02,6970159,2,Responses,23,22,,,,1,10
693392,20,114,22,2200,26.19047619,0,2025-10-09 20:19:02,6970159,3,Reaction Time,,,,,,,
693392,20,114,22,2200,26.19047619,0,2025-10-09 20:19:02,6970159,4,Level,,,,10,"9:1:8,10:1:8,11:1:9,11:2:9,11:3:9",,
693392,20,114,22,2200,26.19047619,0,2025-10-09 20:19:02,6970159,6,Bonus Awards,,,0,,,,
693171,20,114,26,2600,30.95238095,0,2025-10-09 20:13:38,6970140,2,Responses,28,26,,,,5,3
693171,20,114,26,2600,30.95238095,0,2025-10-09 20:13:38,6970140,3,Reaction Time,,,,,,,
693171,20,114,26,2600,30.95238095,0,2025-10-09 20:13:38,6970140,4,Level,,,,11,"5:1:3,9:1:7,12:1:10,12:2:11,12:3:11",,
693171,20,114,26,2600,30.95238095,0,2025-10-09 20:13:38,6970140,6,Bonus Awards,,,0,,,,
434201,20,114,44,4400,52.38095238,0,2025-10-09 20:13:23,6970139,2,Responses,45,44,,,,13,4
434201,20,114,44,4400,52.38095238,0,2025-10-09 20:13:23,6970139,3,Reaction Time,,,,,,,
434201,20,114,44,4400,52.38095238,0,2025-10-09 20:13:23,6970139,4,Level,,,,16,"13:1:12,13:2:12,14:1:12,17:1:15,17:2:16",,
434201,20,114,44,4400,52.38095238,0,2025-10-09 20:13:23,6970139,6,Bonus Awards,,,0,,,,
691835,20,114,19,1900,22.61904762,0,2025-10-09 20:13:05,6970138,2,Responses,22,19,,,,3,3
691835,20,114,19,1900,22.61904762,0,2025-10-09 20:13:05,6970138,3,Reaction Time,,,,,,,
691835,20,114,19,1900,22.61904762,0,2025-10-09 20:13:05,6970138,4,Level,,,,9,"6:1:4,8:1:6,9:1:7,10:1:8,10:2:8",,
691835,20,114,19,1900,22.61904762,0,2025-10-09 20:13:05,6970138,6,Bonus Awards,,,0,,,,
693353,20,114,23,2300,27.38095238,0,2025-10-09 20:03:49,6970110,2,Responses,27,23,,,,2,7
693353,20,114,23,2300,27.38095238,0,2025-10-09 20:03:49,6970110,3,Reaction Time,,,,,,,
693353,20,114,23,2300,27.38095238,0,2025-10-09 20:03:49,6970110,4,Level,,,,11,"4:1:2,6:1:4,11:1:9,12:1:10,12:2:10",,
693353,20,114,23,2300,27.38095238,0,2025-10-09 20:03:49,6970110,6,Bonus Awards,,,0,,,,
693371,20,114,18,1800,21.42857143,0,2025-10-09 20:00:50,6970104,2,Responses,18,18,,,,0,7
693371,20,114,18,1800,21.42857143,0,2025-10-09 20:00:50,6970104,3,Reaction Time,,,,,,,
693371,20,114,18,1800,21.42857143,0,2025-10-09 20:00:50,6970104,4,Level,,,,8,"8:1:6,8:2:6,9:1:7,9:2:7,9:3:8",,
693371,20,114,18,1800,21.42857143,0,2025-10-09 20:00:50,6970104,6,Bonus Awards,,,0,,,,
693374,20,114,16,1600,19.04761905,0,2025-10-09 19:54:00,6970079,2,Responses,17,16,,,,2,1
693374,20,114,16,1600,19.04761905,0,2025-10-09 19:54:00,6970079,3,Reaction Time,,,,,,,
693374,20,114,16,1600,19.04761905,0,2025-10-09 19:54:00,6970079,4,Level,,,,8,"7:1:5,8:1:6,8:2:6,8:3:7,9:1:7",,
693374,20,114,16,1600,19.04761905,0,2025-10-09 19:54:00,6970079,6,Bonus Awards,,,0,,,,
693375,20,114,17,1700,20.23809524,0,2025-10-09 19:53:15,6970077,2,Responses,23,17,,,,1,6
693375,20,114,17,1700,20.23809524,0,2025-10-09 19:53:15,6970077,3,Reaction Time,,,,,,,
693375,20,114,17,1700,20.23809524,0,2025-10-09 19:53:15,6970077,4,Level,,,,9,"4:1:2,5:1:3,9:1:7,9:2:8,10:1:8",,
693375,20,114,17,1700,20.23809524,0,2025-10-09 19:53:15,6970077,6,Bonus Awards,,,0,,,,
693093,20,114,46,4600,54.76190476,0,2025-10-09 19:51:56,6970069,2,Responses,48,46,,,,4,10
693093,20,114,46,4600,54.76190476,0,2025-10-09 19:51:56,6970069,3,Reaction Time,,,,,,,
693093,20,114,46,4600,54.76190476,0,2025-10-09 19:51:56,6970069,4,Level,,,,17,"14:1:13,15:1:13,18:1:16,18:2:17,18:3:17",,
693093,20,114,46,4600,54.76190476,0,2025-10-09 19:51:56,6970069,6,Bonus Awards,,,0,,,,
693373,20,114,58,5800,69.04761905,0,2025-10-09 19:46:45,6970051,2,Responses,60,58,,,,1,16
693373,20,114,58,5800,69.04761905,0,2025-10-09 19:46:45,6970051,3,Reaction Time,,,,,,,
693373,20,114,58,5800,69.04761905,0,2025-10-09 19:46:45,6970051,4,Level,,,,22,"20:1:18,21:1:20,21:2:20,22:1:21,23:1:21",,
693373,20,114,58,5800,69.04761905,0,2025-10-09 19:46:45,6970051,6,Bonus Awards,,,0,,,,
579676,20,114,9,900,10.71428571,0,2025-10-09 19:44:11,6970042,2,Responses,9,9,,,,0,4
579676,20,114,9,900,10.71428571,0,2025-10-09 19:44:11,6970042,3,Reaction Time,,,,,,,
579676,20,114,9,900,10.71428571,0,2025-10-09 19:44:11,6970042,4,Level,,,,5,"2:1:1,2:2:1,2:3:1,3:1:2,6:1:4",,
579676,20,114,9,900,10.71428571,0,2025-10-09 19:44:11,6970042,6,Bonus Awards,,,0,,,,
693367,20,114,31,3100,36.9047619,0,2025-10-09 19:32:00,6969994,2,Responses,34,31,,,,1,4
693367,20,114,31,3100,36.9047619,0,2025-10-09 19:32:00,6969994,3,Reaction Time,,,,,,,
693367,20,114,31,3100,36.9047619,0,2025-10-09 19:32:00,6969994,4,Level,,,,13,"11:1:9,12:1:10,12:2:11,13:1:11,14:1:13",,
693367,20,114,31,3100,36.9047619,0,2025-10-09 19:32:00,6969994,6,Bonus Awards,,,0,,,,
693129,20,114,23,2300,27.38095238,0,2025-10-09 19:21:20,6969973,2,Responses,23,23,,,,0,6
693129,20,114,23,2300,27.38095238,0,2025-10-09 19:21:20,6969973,3,Reaction Time,,,,,,,
693129,20,114,23,2300,27.38095238,0,2025-10-09 19:21:20,6969973,4,Level,,,,11,"9:1:7,10:1:8,10:2:9,11:1:9,12:1:10",,
693129,20,114,23,2300,27.38095238,0,2025-10-09 19:21:20,6969973,6,Bonus Awards,,,0,,,,
693096,20,114,49,4900,58.33333333,0,2025-10-09 19:12:37,6969942,2,Responses,52,49,,,,1,4
693096,20,114,49,4900,58.33333333,0,2025-10-09 19:12:37,6969942,3,Reaction Time,,,,,,,
